y,x,cluster_var,w_left,w_ideology,w_strength,w_strong,w_strength_qrt
1,-.12125039,206821,0,3,.45303699,2,2
1,.13121423,206822,1,1,.44317308,2,2
1,-.13121423,206822,0,3,.43813908,2,2
1,-.09939149,206822,0,2,.22026564,1,0
1,.049419343,2068231936,0,3,.43813908,2,2
1,-.049419343,2068231936,0,4,.12175118,1,0
1,.096382841,2068231936,0,4,.12031306,1,0
1,-.096382841,2068231936,0,3,.38386047,1,1
1,.32078272,2068231936,0,3,.35319161,1,0
1,-.32078272,2068231936,0,3,.35319161,1,0
1,.15951492,206824,0,3,.47523683,2,3
1,-.15951492,206824,1,1,.42529079,1,1
1,.15605125,2068242048,1,1,.49621183,2,3
1,-.15605125,2068242048,0,3,.45303699,2,2
1,.1574752,206825,0,3,.4805415,2,3
1,-.1574752,206825,1,1,.46864468,2,3
1,.036224633,206825,0,3,.47523683,2,3
1,-.036224633,206825,1,1,.42529079,1,1
1,.24203673,206826,0,3,.46218801,2,2
1,-.24203673,206826,1,1,.41650817,1,1
1,.14388053,206826,0,3,.43813908,2,2
0,-.14388053,206826,0,3,.43813908,2,2
1,.030299857,206826,0,3,.38386047,1,1
1,-.030299857,206826,0,3,.38386047,1,1
1,.02011174,206826,0,3,.35319161,1,0
1,-.02011174,206826,0,3,.35319161,1,0
1,.038604647,206827,0,3,.4805415,2,3
1,-.038604647,206827,1,1,.46864468,2,3
1,.15072696,206827,1,1,.42529079,1,1
1,-.15072696,206827,0,3,.47523683,2,3
1,.13473791,206827,1,1,.46357918,2,3
1,-.13473791,206827,0,3,.42367601,1,1
1,.05056417,206828,0,3,.4805415,2,3
1,-.05056417,206828,1,1,.46864468,2,3
1,.0079927295,206828,0,3,.47523683,2,3
1,-.0079927295,206828,0,3,.47523683,2,3
1,.094414413,206828,0,3,.42367601,1,1
1,-.094414413,206828,1,1,.46357918,2,3
1,.27001682,206828,0,3,.45303699,2,2
1,-.27001682,206828,1,1,.49621183,2,3
1,.12487186,2068291968,0,3,.4805415,2,3
1,.19932346,2068291968,0,3,.47523683,2,3
1,-.19932346,2068291968,0,4,.0894529,1,0
1,.11151379,2068291968,0,3,.42367601,1,1
1,-.11151379,2068291968,1,1,.46357918,2,3
1,.23413257,2068291968,0,3,.45303699,2,2
1,-.23413257,2068291968,1,1,.49621183,2,3
1,.0069803894,2068301952,1,1,.46864468,2,3
1,-.0069803894,2068301952,0,3,.4805415,2,3
1,.099604115,2068301952,1,1,.42529079,1,1
1,-.099604115,2068301952,0,4,.0894529,1,0
1,.29975301,2068301952,1,1,.46357918,2,3
1,-.29975301,2068301952,0,3,.42367601,1,1
1,.40225977,206831,0,3,.4805415,2,3
1,-.40225977,206831,1,1,.46864468,2,3
1,.16617234,206831,0,2,.35151455,1,0
0,-.16617234,206831,0,3,.42367601,1,1
1,.088914901,2069011968,0,3,.3702988,1,0
1,-.088914901,2069011968,0,3,.3702988,1,0
1,.12400259,2069021952,0,3,.46218801,2,2
1,-.12400259,2069021952,0,3,.46218801,2,2
1,.00095432997,2069021952,0,3,.43813908,2,2
1,-.00095432997,2069021952,0,3,.43813908,2,2
1,.23576757,2069021952,0,3,.38386047,1,1
1,-.23576757,2069021952,0,4,.12031306,1,0
1,.24153405,2069021952,0,3,.35319161,1,0
1,-.24153405,2069021952,0,4,.18162929,1,0
1,.0039809495,2069021952,1,1,.38896459,1,1
1,-.0039809495,2069021952,0,4,.258753,1,0
1,.099902749,2069031936,0,3,.43813908,2,2
1,-.099902749,2069031936,1,1,.44317308,2,2
1,.19944961,2069031936,0,2,.22026564,1,0
1,-.19944961,2069031936,1,1,.45250651,2,2
1,.14487132,2069031936,0,3,.35319161,1,0
1,-.14487132,2069031936,1,1,.4987306,2,3
1,.11944243,2069032064,0,3,.3702988,1,0
1,-.11944243,2069032064,0,4,.258753,1,0
1,.14571869,2069042048,0,3,.43813908,2,2
1,-.14571869,2069042048,0,3,.43813908,2,2
1,.02902624,2069042048,0,3,.38386047,1,1
1,-.02902624,2069042048,0,2,.22026564,1,0
1,.15880029,2069042048,0,3,.35319161,1,0
1,-.15880029,2069042048,0,3,.35319161,1,0
1,.028299153,2069042048,0,3,.3702988,1,0
1,-.028299153,2069042048,0,4,.258753,1,0
1,.54429156,2069052032,0,3,.4805415,2,3
1,-.54429156,2069052032,1,1,.46864468,2,3
1,.087065786,2069052032,0,3,.47523683,2,3
0,-.087065786,2069052032,0,3,.47523683,2,3
1,.17264223,2069052032,0,2,.35151455,1,0
1,-.17264223,2069052032,0,3,.42367601,1,1
1,.076200902,2069052032,0,3,.3702988,1,0
1,-.076200902,2069052032,0,4,.258753,1,0
1,.22,2069062016,0,3,.46218801,2,2
0,-.22,2069062016,0,3,.46218801,2,2
1,.12054329,2069062016,0,3,.43813908,2,2
1,-.12054329,2069062016,1,1,.44317308,2,2
1,.2403073,2069062016,0,3,.35319161,1,0
1,-.2403073,2069062016,1,1,.4987306,2,3
1,.064986557,2069062016,0,3,.3702988,1,0
1,-.064986557,2069062016,0,4,.258753,1,0
1,.08900398,2069072000,1,1,.46864468,2,3
1,-.08900398,2069072000,0,3,.4805415,2,3
1,.15363023,2069072000,1,1,.42529079,1,1
1,-.15363023,2069072000,0,3,.47523683,2,3
1,.12912419,2069072000,1,1,.46357918,2,3
1,-.12912419,2069072000,0,3,.42367601,1,1
1,.029521257,2069072000,1,1,.49621183,2,3
1,-.029521257,2069072000,0,3,.45303699,2,2
1,.029296488,2069072000,0,4,.258753,1,0
1,-.029296488,2069072000,0,3,.3702988,1,0
1,.022846788,2069081984,0,3,.5120253,2,3
1,-.022846788,2069081984,1,1,.41292936,1,1
1,.10759589,2069081984,0,3,.46218801,2,2
1,-.10759589,2069081984,1,1,.41650817,1,1
1,.0016207695,2069081984,0,3,.43813908,2,2
1,-.0016207695,2069081984,1,1,.44317308,2,2
1,.10394238,2069081984,1,1,.45250651,2,2
1,-.10394238,2069081984,0,3,.38386047,1,1
1,.12888989,2069081984,1,1,.4987306,2,3
1,-.12888989,2069081984,0,4,.18162929,1,0
1,.045514196,2069081984,0,3,.3702988,1,0
1,-.045514196,2069081984,0,4,.258753,1,0
1,.081107482,2069091968,0,3,.38386047,1,1
1,.011591226,2069091968,0,4,.258753,1,0
1,-.011591226,2069091968,0,3,.3702988,1,0
1,.33276615,2069101952,0,3,.4805415,2,3
1,-.33276615,2069101952,1,1,.46864468,2,3
1,.0075057745,2069101952,0,3,.47523683,2,3
0,-.0075057745,2069101952,0,3,.47523683,2,3
1,.0899207,2069101952,0,3,.45303699,2,2
1,-.0899207,2069101952,0,3,.45303699,2,2
1,.12138662,2069101952,0,3,.3702988,1,0
1,-.12138662,2069101952,0,4,.258753,1,0
1,.43082756,2069111936,0,3,.4805415,2,3
1,-.43082756,2069111936,1,1,.46864468,2,3
1,.12490207,2069112064,0,3,.42367601,1,1
0,-.12490207,2069112064,0,3,.42367601,1,1
1,.12203491,2069112064,0,3,.3702988,1,0
1,-.12203491,2069112064,0,4,.258753,1,0
1,.23566346,2069122048,0,3,.46218801,2,2
1,-.23566346,2069122048,0,4,.10770454,1,0
1,.088713914,2069122048,0,3,.43813908,2,2
0,-.088713914,2069122048,0,3,.43813908,2,2
1,.11049722,2069122048,0,3,.3702988,1,0
1,-.11049722,2069122048,0,4,.258753,1,0
1,.06840235,2069132032,0,3,.4805415,2,3
1,-.06840235,2069132032,1,1,.46864468,2,3
1,.043668121,2069132032,0,3,.47523683,2,3
1,-.043668121,2069132032,0,3,.47523683,2,3
1,.26344603,2069132032,1,1,.46357918,2,3
1,-.26344603,2069132032,0,2,.35151455,1,0
1,.010626704,2069132032,0,4,.258753,1,0
1,-.010626704,2069132032,0,3,.3702988,1,0
1,.25144079,2069142016,0,3,.5120253,2,3
1,-.25144079,2069142016,1,1,.41292936,1,1
1,.18972729,2069142016,0,3,.46218801,2,2
1,-.18972729,2069142016,0,4,.10770454,1,0
1,.0025316477,2069142016,0,3,.43813908,2,2
1,-.0025316477,2069142016,1,1,.44317308,2,2
1,.042360276,2069142016,1,1,.45250651,2,2
1,-.042360276,2069142016,0,3,.38386047,1,1
1,.072344631,2069142016,1,1,.4987306,2,3
1,-.072344631,2069142016,1,1,.4987306,2,3
1,.07417348,2069152000,1,1,.46864468,2,3
1,-.07417348,2069152000,0,3,.4805415,2,3
1,.045865446,2069152000,1,1,.42529079,1,1
1,-.045865446,2069152000,0,3,.47523683,2,3
1,.11578852,2069152000,1,1,.46357918,2,3
1,-.11578852,2069152000,0,3,.42367601,1,1
1,.23706368,2069152000,1,1,.49621183,2,3
1,-.23706368,2069152000,0,3,.45303699,2,2
1,.25495201,2069161984,0,3,.46218801,2,2
1,-.25495201,2069161984,1,1,.41650817,1,1
1,.042967916,2069161984,0,3,.43813908,2,2
1,-.042967916,2069161984,1,1,.44317308,2,2
1,.069515109,2069161984,1,1,.45250651,2,2
1,-.069515109,2069161984,0,3,.38386047,1,1
1,.077827126,2069161984,1,1,.4987306,2,3
1,-.077827126,2069161984,0,3,.35319161,1,0
1,.26712471,2069171968,0,3,.46218801,2,2
1,-.26712471,2069171968,0,4,.10770454,1,0
1,.083830744,2069171968,0,3,.43813908,2,2
0,-.083830744,2069171968,0,3,.43813908,2,2
1,.090469837,2069171968,0,3,.35319161,1,0
1,-.090469837,2069171968,0,3,.35319161,1,0
1,.10482492,2069181952,0,3,.46218801,2,2
0,-.10482492,2069181952,0,3,.46218801,2,2
1,.099776536,2069181952,0,3,.38386047,1,1
1,-.099776536,2069181952,1,1,.45250651,2,2
1,.15728314,2069181952,0,3,.35319161,1,0
1,-.15728314,2069181952,1,1,.4987306,2,3
1,.24063937,2069191936,0,3,.46218801,2,2
1,-.24063937,2069191936,0,4,.10770454,1,0
1,.050186589,2069191936,0,3,.43813908,2,2
1,-.050186589,2069191936,1,1,.44317308,2,2
1,.1582672,2069192064,0,3,.38386047,1,1
1,-.1582672,2069192064,1,1,.45250651,2,2
1,.02998811,2069192064,0,3,.35319161,1,0
1,-.02998811,2069192064,1,1,.4987306,2,3
1,.25307611,2069202048,0,3,.4805415,2,3
1,-.25307611,2069202048,1,1,.46864468,2,3
1,.25194293,2069202048,0,3,.47523683,2,3
1,-.25194293,2069202048,1,1,.42529079,1,1
1,.018154293,2069202048,1,1,.46357918,2,3
1,-.018154293,2069202048,0,3,.42367601,1,1
1,.10200816,2069202048,1,1,.49621183,2,3
1,-.10200816,2069202048,0,3,.45303699,2,2
1,.23757508,2069212032,0,3,.4805415,2,3
1,-.23757508,2069212032,1,1,.46864468,2,3
1,.16042781,2069212032,0,3,.47523683,2,3
1,-.16042781,2069212032,1,1,.42529079,1,1
1,.21778637,2069212032,0,3,.42367601,1,1
1,-.21778637,2069212032,1,1,.46357918,2,3
1,.081434011,2069212032,1,1,.49621183,2,3
1,-.081434011,2069212032,0,3,.45303699,2,2
1,.12614359,2069222016,0,3,.5120253,2,3
1,-.12614359,2069222016,1,1,.41292936,1,1
1,.12408759,2069222016,0,3,.46218801,2,2
1,-.12408759,2069222016,0,4,.10770454,1,0
1,.060317725,2069222016,0,3,.43813908,2,2
1,-.060317725,2069222016,1,1,.44317308,2,2
1,.17031939,2069222016,1,1,.45250651,2,2
1,-.17031939,2069222016,0,3,.38386047,1,1
1,.16883735,2069222016,1,1,.4987306,2,3
1,-.16883735,2069222016,0,4,.18162929,1,0
1,.10780203,2069241984,0,2,.35151455,1,0
1,-.10780203,2069241984,1,1,.46357918,2,3
1,.1588394,2069241984,0,2,.15055956,1,0
1,-.1588394,2069241984,1,1,.49621183,2,3
1,.11909717,2069251968,0,3,.4805415,2,3
1,-.11909717,2069251968,1,1,.46864468,2,3
1,.1968067,2069251968,0,3,.47523683,2,3
1,-.1968067,2069251968,1,1,.42529079,1,1
1,.22534394,2069251968,0,3,.42367601,1,1
1,-.22534394,2069251968,1,1,.46357918,2,3
1,.20735259,2069251968,0,3,.45303699,2,2
1,-.20735259,2069251968,1,1,.49621183,2,3
1,.040793538,2069261952,0,3,.5120253,2,3
0,-.040793538,2069261952,0,3,.5120253,2,3
1,.31180897,2069261952,0,3,.4805415,2,3
1,-.31180897,2069261952,1,1,.46864468,2,3
1,.23103793,2069261952,0,3,.47523683,2,3
1,-.23103793,2069261952,1,1,.42529079,1,1
1,.14417581,2069261952,0,3,.45303699,2,2
1,-.14417581,2069261952,1,1,.49621183,2,3
1,.25650984,2069271936,0,3,.43813908,2,2
1,-.25650984,2069271936,1,1,.44317308,2,2
1,.030163586,2069271936,1,1,.45250651,2,2
1,-.030163586,2069271936,0,3,.38386047,1,1
1,.069622785,2069271936,1,1,.4987306,2,3
1,-.069622785,2069271936,0,3,.35319161,1,0
1,.078185022,2069292032,0,3,.45303699,2,2
0,-.078185022,2069292032,0,3,.45303699,2,2
1,.22624597,2069312000,0,3,.38386047,1,1
1,-.22624597,2069312000,1,1,.45250651,2,2
1,.12374648,2069312000,0,3,.35319161,1,0
1,-.12374648,2069312000,1,1,.4987306,2,3
1,.24782518,2069321984,0,3,.4805415,2,3
1,-.24782518,2069321984,1,1,.46864468,2,3
1,.22209522,2069321984,0,3,.47523683,2,3
1,-.22209522,2069321984,0,4,.0894529,1,0
1,.30441642,2069321984,0,2,.35151455,1,0
1,-.30441642,2069321984,1,1,.46357918,2,3
1,.20817164,2069321984,0,3,.45303699,2,2
1,-.20817164,2069321984,1,1,.49621183,2,3
1,.095414996,2069331968,1,1,.41292936,1,1
1,-.095414996,2069331968,0,3,.5120253,2,3
1,.05181472,2069331968,1,1,.41650817,1,1
1,-.05181472,2069331968,0,4,.10770454,1,0
1,.13409427,2069331968,1,1,.44317308,2,2
1,-.13409427,2069331968,0,4,.12175118,1,0
1,.18648863,2069331968,1,1,.45250651,2,2
1,-.18648863,2069331968,0,4,.12031306,1,0
1,.077534541,2069331968,1,1,.4987306,2,3
1,-.077534541,2069331968,0,4,.18162929,1,0
1,.093641013,2069341952,1,1,.41292936,1,1
1,-.093641013,2069341952,0,3,.5120253,2,3
1,.048122555,2069341952,1,1,.41650817,1,1
1,-.048122555,2069341952,0,4,.10770454,1,0
1,.11627242,2069341952,1,1,.44317308,2,2
1,-.11627242,2069341952,0,4,.12175118,1,0
1,.073425949,2069341952,1,1,.45250651,2,2
1,-.073425949,2069341952,0,3,.38386047,1,1
1,.069770485,2069341952,1,1,.4987306,2,3
1,-.069770485,2069341952,0,4,.18162929,1,0
1,.033682346,2069351936,0,3,.4805415,2,3
1,-.033682346,2069351936,1,1,.46864468,2,3
1,.013294518,2069351936,1,1,.42529079,1,1
1,-.013294518,2069351936,0,3,.47523683,2,3
1,.066318512,2069351936,1,1,.46357918,2,3
1,-.066318512,2069351936,0,3,.42367601,1,1
1,.23254202,2069351936,1,1,.49621183,2,3
1,-.23254202,2069351936,0,3,.45303699,2,2
1,.13397521,2069362048,1,1,.46864468,2,3
1,-.13397521,2069362048,0,3,.4805415,2,3
1,.05152528,2069362048,0,3,.47523683,2,3
1,-.05152528,2069362048,1,1,.42529079,1,1
1,.059625775,2069362048,1,1,.46357918,2,3
1,-.059625775,2069362048,0,3,.42367601,1,1
1,.29633415,2069362048,1,1,.49621183,2,3
1,-.29633415,2069362048,0,3,.45303699,2,2
1,.086374104,2069372032,0,3,.5120253,2,3
1,-.086374104,2069372032,1,1,.41292936,1,1
1,.020000011,2069372032,0,4,.10770454,1,0
1,-.020000011,2069372032,0,3,.46218801,2,2
1,.00031045079,2069372032,0,4,.12175118,1,0
1,-.00031045079,2069372032,1,1,.44317308,2,2
1,.033125848,2069372032,1,1,.45250651,2,2
1,-.033125848,2069372032,0,3,.38386047,1,1
1,.071717829,2069372032,0,3,.35319161,1,0
1,-.071717829,2069372032,0,4,.18162929,1,0
1,.024130344,2069382016,1,1,.46864468,2,3
1,-.024130344,2069382016,0,3,.4805415,2,3
1,.032324612,2069382016,0,3,.47523683,2,3
1,-.032324612,2069382016,0,3,.47523683,2,3
1,.2613855,2069382016,0,2,.35151455,1,0
1,.075475365,2069392000,0,3,.5120253,2,3
1,-.075475365,2069392000,1,1,.41292936,1,1
1,.084511638,2069392000,0,3,.46218801,2,2
1,-.084511638,2069392000,0,4,.10770454,1,0
1,.1265476,2069392000,1,1,.44317308,2,2
1,-.1265476,2069392000,0,4,.12175118,1,0
1,.20323871,2069392000,1,1,.45250651,2,2
1,-.20323871,2069392000,0,3,.38386047,1,1
1,.19830415,2069392000,1,1,.4987306,2,3
1,-.19830415,2069392000,0,4,.18162929,1,0
1,.14771256,2069401984,1,1,.41292936,1,1
1,-.14771256,2069401984,0,3,.5120253,2,3
1,.13886757,2069401984,0,3,.46218801,2,2
1,-.13886757,2069401984,1,1,.41650817,1,1
1,.071445435,2069401984,0,3,.43813908,2,2
1,-.071445435,2069401984,1,1,.44317308,2,2
1,.0018454194,2069401984,0,2,.22026564,1,0
1,-.0018454194,2069401984,1,1,.45250651,2,2
1,.0025074482,2069401984,1,1,.4987306,2,3
1,-.0025074482,2069401984,0,3,.35319161,1,0
1,.25021812,2069411968,1,1,.46864468,2,3
0,-.25021812,2069411968,1,1,.46864468,2,3
1,.15349291,2069411968,1,1,.42529079,1,1
1,-.15349291,2069411968,0,4,.0894529,1,0
1,.16702968,2069411968,1,1,.46357918,2,3
1,-.16702968,2069411968,0,4,.094949447,1,0
1,.18365738,2069411968,1,1,.49621183,2,3
1,-.18365738,2069411968,0,3,.45303699,2,2
1,.30307773,2069421952,1,1,.46864468,2,3
0,-.30307773,2069421952,1,1,.46864468,2,3
1,.25920001,2069421952,1,1,.42529079,1,1
1,-.25920001,2069421952,0,4,.0894529,1,0
1,.25558972,2069421952,1,1,.46357918,2,3
1,-.25558972,2069421952,0,4,.094949447,1,0
1,.14084785,2069421952,1,1,.49621183,2,3
1,-.14084785,2069421952,0,3,.45303699,2,2
1,.16434091,2069431936,0,3,.4805415,2,3
1,-.16434091,2069431936,1,1,.46864468,2,3
1,.27176106,2069431936,0,3,.47523683,2,3
1,-.27176106,2069431936,1,1,.42529079,1,1
1,.046025425,2069431936,0,3,.42367601,1,1
1,-.046025425,2069431936,0,3,.42367601,1,1
1,.16961059,2069431936,0,3,.45303699,2,2
1,-.16961059,2069431936,1,1,.49621183,2,3
1,.14926091,2069442048,1,1,.46864468,2,3
1,-.14926091,2069442048,0,3,.4805415,2,3
1,.098099977,2069442048,1,1,.42529079,1,1
1,-.098099977,2069442048,0,3,.47523683,2,3
1,.0073718429,2069442048,0,3,.42367601,1,1
1,-.0073718429,2069442048,1,1,.46357918,2,3
1,.014238447,2069442048,0,3,.45303699,2,2
1,-.014238447,2069442048,1,1,.49621183,2,3
1,.065761149,2069452032,1,1,.41292936,1,1
1,-.065761149,2069452032,0,4,.095117562,1,0
1,.055922002,2069452032,0,4,.10770454,1,0
1,-.055922002,2069452032,1,1,.41650817,1,1
1,.0059799552,2069452032,1,1,.44317308,2,2
1,-.0059799552,2069452032,0,4,.12175118,1,0
1,.15857004,2069452032,1,1,.45250651,2,2
1,-.15857004,2069452032,0,4,.12031306,1,0
1,.061276883,2069452032,0,4,.18162929,1,0
1,-.061276883,2069452032,1,1,.4987306,2,3
1,.0015980005,2069462016,1,1,.41292936,1,1
1,-.0015980005,2069462016,0,3,.5120253,2,3
1,.060896784,2069462016,1,1,.41650817,1,1
1,-.060896784,2069462016,0,4,.10770454,1,0
1,.12067825,2069462016,1,1,.065107785,1,0
1,-.12067825,2069462016,0,4,.12175118,1,0
1,.10364658,2069462016,1,1,.45250651,2,2
1,-.10364658,2069462016,0,4,.12031306,1,0
1,.085741267,2069462016,1,1,.4987306,2,3
1,-.085741267,2069462016,0,4,.18162929,1,0
1,.032553226,2069472000,1,1,.41292936,1,1
1,-.032553226,2069472000,0,3,.5120253,2,3
1,.011689097,2069472000,1,1,.41650817,1,1
1,-.011689097,2069472000,0,3,.46218801,2,2
1,.20170379,2069472000,1,1,.44317308,2,2
1,-.20170379,2069472000,0,4,.12175118,1,0
1,.21317145,2069472000,1,1,.45250651,2,2
1,-.21317145,2069472000,0,4,.12031306,1,0
1,.049748331,2069472000,1,1,.4987306,2,3
1,-.049748331,2069472000,1,1,.4987306,2,3
1,.04653582,2069481984,1,1,.41292936,1,1
1,-.04653582,2069481984,0,3,.5120253,2,3
1,.23913978,2069481984,0,3,.46218801,2,2
1,-.23913978,2069481984,0,4,.10770454,1,0
1,.24258079,2069481984,0,3,.43813908,2,2
1,-.24258079,2069481984,1,1,.44317308,2,2
1,.34317043,2069481984,0,3,.35319161,1,0
1,-.34317043,2069481984,1,1,.4987306,2,3
1,.12713741,2069491968,1,1,.41292936,1,1
1,-.12713741,2069491968,0,4,.095117562,1,0
1,.021302179,2069491968,0,4,.10770454,1,0
1,-.021302179,2069491968,1,1,.41650817,1,1
1,.031787276,2069491968,1,1,.44317308,2,2
1,-.031787276,2069491968,0,4,.12175118,1,0
1,.044325769,2069491968,1,1,.45250651,2,2
1,-.044325769,2069491968,0,3,.38386047,1,1
1,.065323979,2069491968,1,1,.4987306,2,3
1,-.065323979,2069491968,0,4,.18162929,1,0
1,.3270396,2069501952,0,3,.4805415,2,3
1,-.3270396,2069501952,1,1,.46864468,2,3
1,.26799825,2069501952,0,3,.47523683,2,3
1,-.26799825,2069501952,1,1,.42529079,1,1
1,.23699422,2069501952,0,3,.42367601,1,1
1,-.23699422,2069501952,1,1,.46357918,2,3
1,.26813734,2069501952,0,3,.45303699,2,2
1,-.26813734,2069501952,1,1,.49621183,2,3
1,.15968387,2069511936,0,3,.5120253,2,3
1,-.15968387,2069511936,1,1,.41292936,1,1
1,.26034433,2069511936,0,3,.4805415,2,3
1,-.26034433,2069511936,0,3,.4805415,2,3
1,.14944628,2069511936,0,3,.47523683,2,3
1,-.14944628,2069511936,1,1,.42529079,1,1
1,.054950476,2069511936,0,2,.35151455,1,0
1,-.054950476,2069511936,1,1,.46357918,2,3
1,.03587839,2069511936,0,3,.45303699,2,2
1,-.03587839,2069511936,1,1,.49621183,2,3
1,.051176041,2069522048,0,2,.35151455,1,0
1,-.051176041,2069522048,0,3,.42367601,1,1
1,.1071969,2069522048,0,3,.45303699,2,2
1,-.1071969,2069522048,0,3,.45303699,2,2
1,.10970774,2069532032,0,3,.42367601,1,1
1,-.10970774,2069532032,0,3,.42367601,1,1
1,.083712339,2069542016,1,1,.46357918,2,3
1,-.083712339,2069542016,0,2,.35151455,1,0
1,.040905416,2069542016,1,1,.45250651,2,2
1,-.040905416,2069542016,0,2,.22026564,1,0
1,.14573026,2069542016,1,1,.4987306,2,3
1,-.14573026,2069542016,1,1,.4987306,2,3
1,.087631449,2069552000,1,1,.46357918,2,3
1,-.087631449,2069552000,0,3,.42367601,1,1
1,.15678525,2069552000,1,1,.45250651,2,2
1,-.15678525,2069552000,0,3,.38386047,1,1
1,.12463671,2069552000,1,1,.49621183,2,3
1,-.12463671,2069552000,0,3,.45303699,2,2
1,.067147121,2069552000,1,1,.4987306,2,3
1,-.067147121,2069552000,0,4,.18162929,1,0
1,.069719464,2070012032,0,3,.43813908,2,2
1,-.069719464,2070012032,1,1,.44317308,2,2
1,.22451738,2070012032,0,3,.3702988,1,0
1,-.22451738,2070012032,0,4,.258753,1,0
1,.013173193,2070022016,0,3,.5120253,2,3
1,-.013173193,2070022016,1,1,.41292936,1,1
1,.052631587,2070022016,1,1,.45250651,2,2
1,-.052631587,2070022016,0,3,.38386047,1,1
1,.071604937,2070022016,1,1,.38896459,1,1
1,-.071604937,2070022016,0,4,.258753,1,0
1,.047449172,2070032000,0,3,.5120253,2,3
1,-.047449172,2070032000,1,1,.41292936,1,1
1,.034457505,2070032000,1,1,.41650817,1,1
1,-.034457505,2070032000,1,1,.41650817,1,1
1,.16994105,2070032000,1,1,.44317308,2,2
1,-.16994105,2070032000,1,1,.44317308,2,2
1,.0023066103,2070032000,1,1,.45250651,2,2
1,-.0023066103,2070032000,1,1,.45250651,2,2
1,.14316598,2070032000,1,1,.4987306,2,3
1,-.14316598,2070032000,0,4,.18162929,1,0
1,.065476179,2070032000,0,4,.258753,1,0
1,-.065476179,2070032000,1,1,.38896459,1,1
1,.18380615,2070041984,0,3,.43813908,2,2
1,-.18380615,2070041984,0,3,.43813908,2,2
1,.02057144,2070041984,1,1,.45250651,2,2
1,-.02057144,2070041984,0,3,.38386047,1,1
1,.029560179,2070041984,0,3,.35319161,1,0
1,-.029560179,2070041984,1,1,.4987306,2,3
1,.047215044,2070041984,0,4,.258753,1,0
1,-.047215044,2070041984,1,1,.38896459,1,1
1,.1911996,2070051968,0,3,.46218801,2,2
0,-.1911996,2070051968,0,3,.46218801,2,2
1,.152863,2070051968,1,1,.45250651,2,2
1,-.152863,2070051968,0,3,.38386047,1,1
1,.014570683,2070051968,0,3,.3702988,1,0
1,-.014570683,2070051968,1,1,.38896459,1,1
1,.16201311,2070061952,0,3,.46218801,2,2
1,-.16201311,2070061952,0,3,.46218801,2,2
1,.051328152,2070061952,1,1,.38896459,1,1
1,-.051328152,2070061952,0,4,.258753,1,0
1,.15177253,2070071936,1,1,.45250651,2,2
1,-.15177253,2070071936,0,3,.38386047,1,1
1,.0081578195,2070072064,0,4,.258753,1,0
1,-.0081578195,2070072064,1,1,.38896459,1,1
1,.25020307,2070082048,0,3,.46218801,2,2
1,.044348508,2070082048,0,3,.43813908,2,2
1,-.044348508,2070082048,1,1,.44317308,2,2
1,.10560912,2070082048,0,3,.38386047,1,1
1,-.10560912,2070082048,1,1,.45250651,2,2
1,.034791261,2070082048,1,1,.4987306,2,3
1,-.034791261,2070082048,0,3,.35319161,1,0
1,.087173313,2070082048,0,3,.3702988,1,0
1,-.087173313,2070082048,1,1,.38896459,1,1
1,.10268745,2070092032,0,3,.42367601,1,1
1,-.10268745,2070092032,1,1,.46357918,2,3
1,.04332757,2070092032,0,3,.45303699,2,2
1,-.04332757,2070092032,1,1,.49621183,2,3
1,.015293777,2070092032,1,1,.38896459,1,1
1,-.015293777,2070092032,0,3,.3702988,1,0
1,.16165677,2070102016,1,1,.38896459,1,1
1,-.16165677,2070102016,0,4,.258753,1,0
1,.087167084,2070112000,1,1,.41292936,1,1
1,-.087167084,2070112000,0,3,.5120253,2,3
1,.17533673,2070112000,1,1,.41650817,1,1
1,-.17533673,2070112000,0,3,.46218801,2,2
1,.16354612,2070112000,1,1,.45250651,2,2
1,-.16354612,2070112000,0,4,.12031306,1,0
1,.19977522,2070112000,1,1,.4987306,2,3
1,-.19977522,2070112000,0,4,.18162929,1,0
1,.05660376,2070112000,1,1,.38896459,1,1
1,-.05660376,2070112000,0,4,.258753,1,0
1,.17209029,2070121984,0,3,.46218801,2,2
1,-.17209029,2070121984,1,1,.41650817,1,1
1,.11789858,2070121984,0,3,.43813908,2,2
1,-.11789858,2070121984,1,1,.44317308,2,2
1,.029210687,2070121984,0,3,.38386047,1,1
1,-.029210687,2070121984,1,1,.45250651,2,2
1,.16842106,2070121984,1,1,.4987306,2,3
1,-.16842106,2070121984,0,3,.35319161,1,0
1,.17851591,2070121984,1,1,.38896459,1,1
1,-.17851591,2070121984,0,4,.258753,1,0
1,.010683298,2070131968,0,3,.5120253,2,3
1,-.010683298,2070131968,1,1,.41292936,1,1
1,.16535634,2070131968,1,1,.42529079,1,1
1,-.16535634,2070131968,0,3,.47523683,2,3
1,.17400737,2070131968,1,1,.46357918,2,3
1,-.17400737,2070131968,0,3,.42367601,1,1
1,.31351039,2070131968,1,1,.49621183,2,3
1,-.31351039,2070131968,0,4,.080372348,1,0
1,.043990582,2070131968,1,1,.38896459,1,1
1,-.043990582,2070131968,0,4,.258753,1,0
1,.096049994,2070141952,1,1,.41292936,1,1
1,-.096049994,2070141952,0,3,.5120253,2,3
1,.19558536,2070141952,1,1,.41650817,1,1
1,-.19558536,2070141952,1,1,.41650817,1,1
